PROVINCIA,EMPLEADOS,VENTAS,ENDEUDAMIENTO_CORTO_PLAZO,FONDO_MANIOBRA,FONDOS_PROPIOS,ScoreBinario,DummieConcursoAcreedores,DummieReclamaciones,DummieIncidencias,AñosConstitucion,CNAE_Categorias,$T-Bietápico,$O-Anomaly
ILLES BALEARS,6.000,1452522.260,831475.700,-214978.400,107725.610,0,0,0,0,7.000,7,clúster-2,F
GIRONA,4.000,532091.770,251706.920,106160.930,-35679.940,0,0,0,0,6.000,6,clúster-2,F
MURCIA,7.000,564004.620,174225.610,272.770,8661.610,0,0,0,0,7.000,3,clúster-2,F
NAVARRA,1.000,252280.280,55295.630,8924.340,10745.040,0,0,0,0,7.000,7,clúster-2,F
LUGO,3.000,206861.270,55929.020,-10207.610,-7131.990,0,0,0,0,7.000,13,clúster-2,F
MADRID,152.000,0.000,573742.240,149642.480,144669.230,0,0,0,0,7.000,14,clúster-2,F
CADIZ,5.000,162953.300,35088.900,3694.120,13782.900,0,0,0,0,7.000,6,clúster-2,F
ALICANTE,5.000,462784.560,128581.350,21274.770,49286.380,0,0,0,0,7.000,3,clúster-2,F
OURENSE,20.000,2839329.080,220616.520,304481.830,685744.270,0,0,0,0,7.000,7,clúster-2,F
CORDOBA,2.000,390291.050,116087.260,-67493.800,144918.640,0,0,0,0,7.000,1,clúster-2,F
VALLADOLID,35.000,2619205.440,386148.190,-140511.130,146795.220,0,0,0,0,7.000,9,clúster-2,F
ALICANTE,3.000,173062.720,27272.310,-9344.240,5333.640,0,0,0,0,7.000,9,clúster-2,F
ALICANTE,2.000,307416.220,31297.040,34686.290,38756.580,0,0,0,0,7.000,7,clúster-2,F
PONTEVEDRA,1.000,52560.740,70917.540,-47457.630,-46088.380,0,0,0,0,7.000,3,clúster-2,F
ALICANTE,7.000,560633.670,67157.360,-54724.820,59147.230,0,0,1,0,7.000,9,clúster-2,F
VALENCIA,3.000,374573.720,346734.800,480.730,50681.710,0,0,0,0,7.000,7,clúster-2,F
BARCELONA,5.000,366055.380,30295.220,81912.930,12360.000,0,0,0,0,7.000,7,clúster-2,F
JAEN,3.000,104566.600,41530.130,-17129.190,-12068.850,0,0,0,0,7.000,6,clúster-2,F
MALAGA,1.000,184106.340,17331.550,23411.170,116466.610,0,0,0,0,7.000,13,clúster-2,F
ARABA,2.000,492522.330,209115.620,-37495.230,14046.380,0,0,0,0,7.000,7,clúster-2,F
SANTA CRUZ DE TENERIFE,2.000,401803.180,289775.510,-32949.070,-21646.690,0,0,0,0,7.000,6,clúster-2,F
MADRID,4.000,331385.920,189398.520,72634.510,-15631.250,0,0,0,0,7.000,7,clúster-2,F
MURCIA,2.000,58705.710,107318.920,-89401.960,1321.960,0,0,0,0,7.000,7,clúster-2,F
SEGOVIA,1.000,353436.030,54705.970,-41584.950,11158.600,0,0,0,0,7.000,7,clúster-2,F
MADRID,3.000,322151.400,80638.340,34825.720,28528.880,0,0,0,0,18.000,19,clúster-4,F
MADRID,9.000,1394625.320,514228.650,227713.590,183923.620,0,0,0,0,7.000,14,clúster-2,F
BARCELONA,1.000,117544.080,21480.160,4737.450,18801.060,0,0,0,0,7.000,13,clúster-2,F
BARCELONA,4.000,1162096.330,512744.690,100670.840,50560.270,0,0,0,0,7.000,7,clúster-2,F
CORUÑA (A),1.000,26043.100,16814.160,18554.820,14054.150,1,0,1,0,9.000,7,clúster-1,T
CASTELLON,2.000,107739.110,25423.740,-6451.590,13639.400,0,0,0,0,7.000,18,clúster-2,F
CORDOBA,1.000,61673.460,120709.370,-109281.280,16014.040,0,0,0,0,7.000,12,clúster-2,F
CASTELLON,2.000,197186.900,123354.280,-6068.780,4324.030,0,0,0,0,7.000,7,clúster-2,F
ALBACETE,3.000,301159.970,671379.940,-305898.240,-64903.790,0,0,0,0,7.000,13,clúster-2,F
CACERES,2.000,93140.070,72937.620,3743.060,6743.060,0,0,0,0,7.000,6,clúster-2,F
BIZKAIA,1.000,86208.470,8037.350,36.820,-14570.450,0,0,0,0,7.000,7,clúster-2,F
SEVILLA,1.000,352238.490,55661.280,57547.740,12914.890,0,0,0,0,7.000,8,clúster-2,F
TARRAGONA,2.000,105376.110,11323.680,65934.110,-14742.950,0,0,0,0,7.000,7,clúster-2,F
GRANADA,92.000,1739448.370,141330.440,212079.880,107855.480,0,0,0,0,7.000,6,clúster-2,F
LUGO,2.000,248533.370,28839.300,48877.180,30877.180,0,0,0,0,7.000,7,clúster-2,F
ALICANTE,2.000,156944.210,27863.360,35141.950,46550.690,0,0,0,0,7.000,1,clúster-2,F
MADRID,3.000,203429.390,356848.410,224928.310,165272.650,0,0,0,0,7.000,12,clúster-2,F
MADRID,2.000,0.000,48114.710,-39333.780,-39333.780,0,0,0,0,7.000,9,clúster-2,F
MURCIA,2.000,594036.110,210806.750,53104.650,64776.260,0,0,0,0,7.000,3,clúster-2,F
LLEIDA,2.000,91111.640,25659.470,602.280,8286.660,0,0,0,0,7.000,7,clúster-2,F
BADAJOZ,7.000,355148.350,216812.760,40735.830,29338.940,0,0,0,0,7.000,6,clúster-2,F
MADRID,5.000,342111.820,41014.240,-7259.290,6116.580,0,0,0,0,7.000,3,clúster-2,F
OURENSE,3.000,572309.250,823618.200,-398533.000,-404712.370,1,0,0,0,7.000,7,clúster-2,F
BARCELONA,2.000,170128.660,137031.230,-181561.460,-126144.200,0,0,0,0,7.000,8,clúster-2,F
BARCELONA,4.000,304919.480,100611.150,156372.270,67961.950,0,0,0,0,7.000,7,clúster-2,F
SEVILLA,1.000,322831.060,42369.890,16090.420,28950.570,0,0,0,0,7.000,3,clúster-2,F
PONTEVEDRA,2.000,168568.580,185541.460,-151928.630,-125133.450,0,0,0,0,7.000,7,clúster-2,F
VALENCIA,56.000,346096.690,83089.520,10051.280,18548.170,0,0,0,0,7.000,9,clúster-2,F
ALMERIA,1.000,97672.630,3534.610,4243.850,61456.300,0,0,0,0,7.000,18,clúster-2,F
VALENCIA,2.000,88183.940,21137.260,4821.410,6341.230,0,0,0,0,7.000,14,clúster-2,F
LUGO,4.000,148139.140,27620.330,14766.740,3140.560,0,0,0,0,7.000,3,clúster-2,F
MURCIA,1.000,78334.330,12209.980,-5325.150,-1408.110,0,0,0,0,7.000,7,clúster-2,F
ALICANTE,12.000,833229.820,445370.640,-21532.260,-7730.920,0,0,0,0,7.000,6,clúster-2,F
MALAGA,17.000,1580339.570,35107.690,465234.080,280822.020,0,0,0,0,7.000,18,clúster-2,F
ZAMORA,0.000,71470.550,74568.870,51775.790,294018.960,0,0,0,0,7.000,6,clúster-2,F
MALAGA,3.000,2365561.210,837862.760,22349.360,54482.200,0,0,0,0,7.000,7,clúster-2,F
MURCIA,1.000,1386257.190,304875.520,206817.770,203684.410,0,0,0,0,7.000,5,clúster-2,F
TARRAGONA,19.000,567643.960,88298.240,26295.730,135557.630,0,0,0,0,7.000,1,clúster-2,F
TARRAGONA,2.000,183346.170,36672.270,38244.700,61453.430,0,0,0,0,7.000,10,clúster-2,F
GIRONA,5.000,479029.560,750756.260,-625271.380,88936.330,0,0,0,0,7.000,18,clúster-2,F
GRANADA,1.000,99008.470,23230.420,-11645.760,-7003.240,0,0,0,0,7.000,8,clúster-2,F
GIPUZKOA,6.000,944897.680,415652.610,-5527.480,659.210,0,0,1,0,7.000,9,clúster-2,F
SEVILLA,13.000,3475382.030,725913.570,1512798.330,2299891.230,0,0,0,0,7.000,3,clúster-2,F
ZARAGOZA,3.000,214968.320,39727.710,-8684.760,2837.640,0,0,0,0,7.000,7,clúster-2,F
MALAGA,4.000,487162.920,321171.170,-35420.240,11584.430,0,0,0,0,7.000,7,clúster-2,F
ZARAGOZA,26.000,3457892.500,1454216.470,40039.330,113514.960,0,0,0,0,7.000,13,clúster-2,F
MADRID,33.000,2134928.840,587486.580,73114.370,-1468.900,0,0,0,0,7.000,7,clúster-2,F
VALENCIA,21.000,2087497.940,317334.360,290294.000,318424.970,0,0,0,0,7.000,6,clúster-2,F
TOLEDO,1.000,3042114.970,316612.710,81428.850,8495.320,0,0,0,0,7.000,7,clúster-2,F
MADRID,5.000,401930.340,122935.520,9783.770,29864.560,0,0,0,0,7.000,6,clúster-2,F
SEVILLA,3.000,908350.680,213353.790,26713.110,40549.210,0,0,0,0,7.000,7,clúster-2,F
MADRID,6.000,396558.590,154324.100,-11786.290,-91715.040,1,0,0,0,7.000,7,clúster-2,F
MURCIA,0.000,60341.430,32693.560,8722.670,1500.000,0,0,0,0,7.000,7,clúster-2,F
ALBACETE,0.000,240426.990,87740.960,3578.210,8576.240,0,0,0,0,7.000,7,clúster-2,F
SANTA CRUZ DE TENERIFE,2.000,109982.700,6465.700,3818.330,8540.150,0,0,0,0,7.000,14,clúster-2,F
GRANADA,9.000,1163516.370,420953.000,44211.340,14144.490,0,0,0,0,7.000,7,clúster-2,F
NAVARRA,2.000,0.000,602209.900,-362947.690,416349.050,0,0,0,0,7.000,13,clúster-2,F
VALENCIA,0.000,0.000,69280.320,-254.430,-254.430,0,0,0,0,7.000,6,clúster-2,F
CASTELLON,1.000,164086.250,42411.300,8184.070,8634.070,0,0,0,0,7.000,7,clúster-2,F
MADRID,1.000,270460.180,152220.830,70149.290,88242.380,0,0,0,0,7.000,6,clúster-2,F
ILLES BALEARS,7.000,267649.800,100416.380,3369.400,8073.690,0,0,0,0,7.000,6,clúster-2,F
HUESCA,3.000,3308393.300,1528300.890,118744.460,170395.990,0,0,0,0,7.000,7,clúster-2,F
MURCIA,5.000,332144.180,97808.500,85983.630,99168.560,0,0,0,0,7.000,6,clúster-2,F
HUELVA,1.000,121353.970,30910.780,5005.770,5426.190,0,0,0,0,7.000,7,clúster-2,F
SEVILLA,6.000,9256602.440,1250402.280,97534.610,54662.970,0,0,0,0,7.000,7,clúster-2,F
CASTELLON,1.000,211667.870,34416.020,8260.620,18376.890,0,0,0,0,7.000,7,clúster-2,F
BARCELONA,2.000,143356.500,19780.700,11567.510,-8346.070,0,0,0,0,7.000,7,clúster-2,F
VALENCIA,3.000,332010.880,156532.850,59919.140,5973.730,0,0,0,0,7.000,7,clúster-2,F
MADRID,1.000,90671.500,123622.770,-57950.210,-42362.320,0,0,0,0,7.000,7,clúster-2,F
VALENCIA,2.000,142901.000,32784.750,-24249.880,7019.700,0,0,0,0,7.000,18,clúster-2,F
LLEIDA,11.000,734166.210,117424.770,8575.240,8575.240,0,0,0,0,7.000,6,clúster-2,F
CORUÑA (A),7.000,933483.650,281704.880,68603.930,101760.670,0,0,0,0,7.000,7,clúster-2,F
ZARAGOZA,1.000,30179.120,28002.130,-26515.340,-22645.700,0,0,0,0,7.000,7,clúster-2,F
BARCELONA,1.000,2371249.770,781862.750,451129.300,450845.110,0,0,0,0,7.000,7,clúster-2,F
BARCELONA,1.000,313582.980,56851.370,63251.450,75982.740,0,0,0,0,7.000,3,clúster-2,F
MALAGA,1.000,157493.450,53560.900,5312.900,8211.290,0,0,0,0,7.000,13,clúster-2,F
MADRID,2.000,341617.310,42984.690,9930.080,3785.980,0,0,0,0,7.000,7,clúster-2,F
ASTURIAS,3.000,363074.950,58287.020,134045.710,135482.640,0,0,0,0,7.000,6,clúster-2,F
BARCELONA,2.000,154958.440,12144.510,2697.160,2697.160,0,0,0,0,7.000,7,clúster-2,F
MALAGA,7.000,647900.140,80078.160,42901.080,43066.590,0,0,0,0,7.000,3,clúster-2,F
BARCELONA,12.000,1271553.410,221139.840,233499.740,248084.900,0,0,0,0,7.000,6,clúster-2,F
VALENCIA,10.000,610606.690,195791.020,-32836.770,7596.330,0,0,0,0,7.000,6,clúster-2,F
MADRID,5.000,1017671.540,235143.120,104571.530,114809.340,0,0,0,0,7.000,8,clúster-2,F
CADIZ,9.000,288365.480,84099.020,-30203.500,72398.450,0,0,0,0,7.000,9,clúster-2,F
SALAMANCA,0.000,93635.750,53465.510,-4871.260,6992.090,0,0,0,0,7.000,14,clúster-2,F
MURCIA,25.000,2226470.480,983941.740,-283790.040,367159.650,0,0,0,0,7.000,18,clúster-2,F
CACERES,25.000,810418.450,333568.080,-302824.050,-210042.040,0,0,0,0,7.000,9,clúster-2,F
BIZKAIA,3.000,165943.410,33259.300,3370.480,9002.490,0,0,0,0,7.000,6,clúster-2,F
MADRID,100.000,21850315.000,6481164.000,-3320621.000,-508581.000,1,0,0,0,7.000,7,clúster-2,F
CASTELLON,30.000,4081337.470,2462426.630,-158064.450,138564.660,0,0,0,0,7.000,7,clúster-2,F
CORDOBA,1.000,93535.290,32144.780,18507.820,10724.120,0,0,0,0,7.000,3,clúster-2,F
MADRID,8.000,1785474.050,221961.910,215644.930,222456.510,0,0,0,0,7.000,10,clúster-2,F
MADRID,1.000,89855.760,92392.270,-70805.500,-30010.020,0,0,1,0,7.000,7,clúster-2,F
BARCELONA,5.000,398183.060,134642.960,43158.690,43208.690,0,0,0,0,7.000,3,clúster-2,F
CORUÑA (A),4.000,185953.230,53537.360,7506.050,51339.010,0,0,0,0,7.000,3,clúster-2,F
GIRONA,9.000,325698.390,97663.580,2077.840,11713.260,0,0,0,0,7.000,6,clúster-2,F
MADRID,1.000,18939.590,35171.110,-24576.540,-23853.180,0,0,0,0,7.000,7,clúster-2,F
VALENCIA,5.000,1502120.540,178663.190,53457.330,161621.050,0,0,0,0,7.000,7,clúster-2,F
CADIZ,1.000,150384.970,94991.200,-55727.320,-55422.950,0,0,0,0,7.000,9,clúster-2,F
MADRID,3.000,192901.080,29462.240,19194.850,21914.660,0,0,0,0,7.000,7,clúster-2,F
BIZKAIA,3.000,224275.620,23897.720,36971.070,84410.220,0,0,0,0,7.000,7,clúster-2,F
MADRID,2.000,350224.060,141709.990,45002.620,51153.380,0,0,0,0,7.000,3,clúster-2,F
CASTELLON,1.000,149581.140,203563.050,-93691.010,-71359.570,0,0,0,0,7.000,7,clúster-2,F
BARCELONA,3.000,440990.020,174643.280,60202.510,68205.930,0,0,0,0,7.000,6,clúster-2,F
ZARAGOZA,1.000,8347.730,51080.070,125505.190,153883.640,0,0,0,0,7.000,7,clúster-2,F
CORDOBA,25.000,490894.540,128452.270,364992.470,87464.570,0,0,0,0,7.000,6,clúster-2,F
CASTELLON,3.000,18445.460,23971.290,1978.510,-2532.850,0,0,0,0,7.000,7,clúster-2,F
MALAGA,11.000,5665709.700,1487121.920,122223.440,176656.490,0,0,0,0,7.000,7,clúster-2,F
GIRONA,2.000,299158.280,40788.850,2113.460,3978.650,0,0,0,0,7.000,7,clúster-2,F
BIZKAIA,0.000,277575.970,105025.620,3868.750,6932.750,0,0,0,0,7.000,14,clúster-2,F
ALBACETE,6.000,373278.880,58248.130,-7291.550,16609.080,0,0,0,0,7.000,6,clúster-2,F
ALMERIA,0.000,0.000,0.000,22545.290,148021.900,0,0,0,0,22.000,7,clúster-7,F
ASTURIAS,3.000,178541.460,21444.660,-7742.980,7939.760,0,0,0,0,7.000,9,clúster-2,F
CORDOBA,1.000,175920.470,38099.800,13925.770,24173.700,0,0,0,0,7.000,7,clúster-2,F
JAEN,16.000,787283.590,197766.290,-21239.090,163378.240,0,0,0,0,7.000,9,clúster-2,F
PONTEVEDRA,2.000,495435.120,92872.710,69881.770,72695.070,0,0,0,0,7.000,10,clúster-2,F
VALLADOLID,15.000,2555980.850,233817.640,-83762.820,120352.570,0,0,0,0,7.000,6,clúster-2,F
LUGO,3.000,494659.620,111041.840,108116.240,313414.360,0,0,0,0,9.000,3,clúster-1,F
SANTA CRUZ DE TENERIFE,4.000,355024.200,75843.700,-16051.910,2307.260,0,0,0,0,7.000,7,clúster-2,F
ALICANTE,1.000,79815.090,118750.560,-14483.070,-2032.350,0,0,0,0,7.000,7,clúster-2,F
BARCELONA,1.000,762230.570,290805.370,-29045.740,48771.240,0,0,0,0,7.000,7,clúster-2,F
MURCIA,4.000,200728.440,955.830,69389.930,87794.330,0,0,0,0,22.000,1,clúster-7,F
CASTELLON,25.000,1819358.670,446267.980,-250508.950,183113.230,0,0,0,0,29.000,1,clúster-5,F
ILLES BALEARS,2.000,39464.790,71217.910,-62223.070,130165.390,0,0,0,0,7.000,10,clúster-2,F
PALENCIA,1.000,276860.610,76045.010,438362.050,-118389.460,0,0,0,0,7.000,1,clúster-2,F
SEVILLA,3.000,884680.120,383122.910,39871.160,66762.910,0,0,0,0,7.000,7,clúster-2,F
ILLES BALEARS,2.000,163090.990,74476.390,-39567.130,-20585.360,0,0,0,0,7.000,14,clúster-2,F
MURCIA,6.000,555041.810,184213.390,-4246.430,30601.110,0,0,0,0,7.000,9,clúster-2,F
VALENCIA,5.000,329199.800,241586.860,223647.260,647502.820,0,0,0,0,33.000,1,clúster-5,F
CORUÑA (A),3.000,178301.840,180447.920,-163624.770,564057.420,0,0,0,0,7.000,14,clúster-2,F
BARCELONA,4.000,156059.980,77797.300,343089.360,160543.170,0,0,0,0,7.000,10,clúster-2,F
CORUÑA (A),1.000,80485.710,18617.440,6585.130,357165.130,0,0,0,0,7.000,18,clúster-2,F
GIRONA,20.000,11257812.350,514223.530,1014808.760,481558.590,0,0,0,0,7.000,7,clúster-2,F
MADRID,2.000,193715.410,28120.290,15674.740,21043.310,0,0,0,0,7.000,7,clúster-2,F
TARRAGONA,2.000,1050726.720,323793.270,31184.590,23804.190,0,0,0,0,7.000,7,clúster-2,F
ALICANTE,8.000,395412.940,98609.930,9451.110,38004.150,0,0,0,0,7.000,6,clúster-2,F
BARCELONA,2.000,440514.030,80696.820,-6575.250,99216.970,0,0,0,0,7.000,17,clúster-2,F
BARCELONA,2.000,549504.450,176814.920,27787.310,34169.320,0,0,0,0,7.000,3,clúster-2,F
BARCELONA,5.000,492672.710,289972.040,-16341.030,162780.330,0,0,0,0,7.000,6,clúster-2,F
BARCELONA,5.000,94590849.780,13977782.500,181029.930,633494.000,0,0,0,0,7.000,7,clúster-2,F
CORDOBA,8.000,2832741.890,982941.440,277642.310,320573.330,0,0,0,0,7.000,7,clúster-2,F
SALAMANCA,1.000,159678.840,46955.310,19730.190,4859.270,0,0,0,0,7.000,7,clúster-2,F
MURCIA,9.000,997890.700,235019.680,-34443.690,9591.680,0,0,0,0,7.000,7,clúster-2,F
BURGOS,0.000,16803.430,44341.610,-19888.680,-10648.030,0,0,0,0,7.000,6,clúster-2,F
BADAJOZ,1.000,79566.150,15547.120,136406.680,136748.270,0,0,0,0,7.000,7,clúster-2,F
MADRID,0.000,16808.860,21616.860,6197.010,11271.920,0,0,0,0,7.000,7,clúster-2,F
BARCELONA,7.000,921645.690,121498.970,335124.310,48532.460,0,0,0,0,7.000,8,clúster-2,F
LAS PALMAS,59.000,2105777.640,193742.770,208156.140,256598.530,0,0,0,0,7.000,6,clúster-2,F
ALICANTE,9.000,510614.300,323917.550,-2107.410,59572.720,0,0,0,0,11.000,7,clúster-1,F
SANTA CRUZ DE TENERIFE,1.000,30829.350,41458.510,-17636.960,-16457.290,0,0,0,0,7.000,7,clúster-2,F
CORUÑA (A),11.000,323854.140,58989.190,38740.080,-6266.800,1,0,0,0,7.000,8,clúster-2,F
ZARAGOZA,4.000,337399.080,20595.380,871.990,5128.000,0,0,0,0,7.000,9,clúster-2,F
BARCELONA,6.000,455141.540,94939.520,42280.680,80701.100,0,0,0,0,7.000,13,clúster-2,F
BARCELONA,1.000,147026.420,19478.580,4352.610,8826.940,0,0,0,0,7.000,7,clúster-2,F
PONTEVEDRA,2.000,186330.980,32111.200,18913.090,24123.650,0,0,0,0,7.000,6,clúster-2,F
CADIZ,1.000,318117.280,63663.190,-28296.700,47745.940,0,0,0,0,7.000,14,clúster-2,F
NAVARRA,3.000,162350.780,19814.160,57424.950,74333.270,0,0,0,0,7.000,13,clúster-2,F
CANTABRIA,2.000,86128.080,35767.080,-5532.010,111219.050,0,0,0,0,7.000,3,clúster-2,F
VALENCIA,11.000,1113936.110,81905.970,13877.560,42634.230,0,0,0,0,7.000,7,clúster-2,F
PONTEVEDRA,1.000,68900.200,15992.020,3611.170,5020.930,0,0,0,0,7.000,9,clúster-2,F
NAVARRA,2.000,3307425.920,5079205.940,-1044801.430,-17372956.620,0,0,0,0,7.000,12,clúster-2,F
SANTA CRUZ DE TENERIFE,4.000,194194.100,12599.340,71826.170,61082.530,0,0,0,0,7.000,7,clúster-2,F
MADRID,1.000,58952.140,202445.370,-15906.400,6646.130,0,0,0,0,7.000,7,clúster-2,F
CADIZ,64.000,1559166.810,8765128.650,-5460029.680,110422.390,0,0,0,0,7.000,8,clúster-2,F
VALENCIA,0.000,74862.320,26353.130,7492.000,587.070,0,0,0,0,7.000,7,clúster-2,F
CORUÑA (A),1.000,160541.820,77083.880,-53405.590,-8113.330,0,0,0,0,7.000,7,clúster-2,F
ZARAGOZA,2.000,103646.520,47789.280,7136.890,46464.530,0,0,0,0,29.000,6,clúster-5,F
BADAJOZ,1.000,194736.000,78363.220,-10370.540,94559.320,0,0,0,0,7.000,8,clúster-2,F
ALICANTE,5.000,189890.350,92982.440,-7722.980,10635.700,1,0,0,0,7.000,6,clúster-2,F
ZARAGOZA,0.000,334052.190,25065.310,-67.430,-67.430,0,0,0,0,7.000,7,clúster-2,F
PONTEVEDRA,3.000,629738.130,165973.600,-6465.770,5300.330,0,0,0,0,7.000,7,clúster-2,F
MURCIA,1.000,157397.540,57692.020,33401.290,5058.520,0,0,0,0,7.000,14,clúster-2,F
ASTURIAS,1.000,207784.580,26742.970,21244.840,11744.840,0,0,0,0,7.000,6,clúster-2,F
CORUÑA (A),1.000,152906.570,48653.260,-13717.530,3500.160,0,0,0,0,7.000,7,clúster-2,F
MADRID,1.000,23566.860,39177.260,-30713.850,-16729.240,0,0,0,0,7.000,7,clúster-2,F
ILLES BALEARS,1.000,10719.760,57515.390,-41943.430,-30796.450,0,0,0,0,7.000,3,clúster-2,F
BARCELONA,2.000,469427.160,104683.930,-16639.150,30547.780,0,0,0,0,7.000,6,clúster-2,F
CASTELLON,3.000,401143.430,45826.830,34480.340,45782.960,0,0,0,0,7.000,6,clúster-2,F
CORDOBA,4.000,75615.550,51664.790,-22194.900,-15667.350,1,0,0,0,7.000,3,clúster-2,F
LLEIDA,4.000,129158.000,30879.500,-977.410,12375.020,0,0,1,0,7.000,7,clúster-2,F
ASTURIAS,5.000,911491.210,414450.990,237294.170,57785.430,0,0,0,0,7.000,7,clúster-2,F
CORUÑA (A),3.000,234915.610,36157.070,11845.520,41968.290,0,0,0,0,7.000,7,clúster-2,F
CORUÑA (A),3.000,775793.560,194249.380,34609.770,105458.780,0,0,0,0,7.000,7,clúster-2,F
LLEIDA,18.000,1736204.760,457713.500,39022.010,118234.100,0,0,0,0,7.000,3,clúster-2,F
TARRAGONA,2.000,270438.970,115142.400,8800.730,12782.600,0,0,0,0,7.000,7,clúster-2,F
CASTELLON,1.000,425688.490,58009.230,70511.290,146691.040,0,0,0,0,7.000,13,clúster-2,F
MADRID,5.000,328155.690,36119.310,57300.830,145074.880,0,0,0,0,7.000,14,clúster-2,F
PONTEVEDRA,2.000,78247.290,19636.500,8814.400,8814.400,0,0,0,0,7.000,7,clúster-2,F
CADIZ,2.000,11445.050,775.600,5091.730,5091.730,0,0,0,0,7.000,10,clúster-2,F
BADAJOZ,1.000,32576.700,31208.710,-13728.890,-9145.370,0,0,0,0,8.000,7,clúster-2,F
ARABA,1.000,107663.150,15880.140,-6569.880,2815.340,0,0,0,0,7.000,9,clúster-2,F
MALAGA,4.000,884960.860,386200.780,193657.920,21227.380,0,0,0,0,7.000,7,clúster-2,F
ALMERIA,8.000,176744.400,13510.260,22095.820,12609.570,0,0,0,0,7.000,1,clúster-2,F
VALENCIA,1.000,2867592.510,1093854.900,29905.590,32994.970,0,0,0,0,7.000,7,clúster-2,F
BIZKAIA,4.000,352825.400,90098.610,-2523.230,52496.170,0,0,0,0,7.000,13,clúster-2,F
CIUDAD REAL,7.000,1893457.470,260411.430,125419.540,143247.690,0,0,0,0,7.000,7,clúster-2,F
CADIZ,7.000,1095369.080,279594.190,29095.340,18743.740,0,0,0,0,7.000,8,clúster-2,F
CORUÑA (A),0.000,27041.550,9579.390,17664.820,22670.650,0,0,0,0,7.000,7,clúster-2,F
VALENCIA,4.000,261256.040,187972.070,36435.980,48742.250,0,0,0,0,7.000,7,clúster-2,F
MURCIA,5.000,405025.320,82094.830,51682.860,52218.120,0,0,0,0,7.000,3,clúster-2,F
ALMERIA,9.000,389452.620,63376.170,68371.900,84883.790,0,0,0,0,7.000,7,clúster-2,F
CASTELLON,12.000,180296.110,629141.980,-210101.260,-194459.220,1,0,0,0,7.000,3,clúster-2,F
MURCIA,1.000,121049.880,65147.040,-11103.640,-3822.710,0,0,0,0,7.000,7,clúster-2,F
CADIZ,19.000,1650726.440,161232.210,127335.280,166599.690,0,0,0,0,7.000,8,clúster-2,F
ALICANTE,12.000,453363.830,342680.660,196175.750,5579.070,0,0,0,0,7.000,3,clúster-2,F
CORUÑA (A),7.000,391178.270,143693.460,98455.010,61268.710,0,0,0,0,7.000,6,clúster-2,F
OURENSE,3.000,1133782.100,274949.060,95216.960,100897.410,0,0,0,0,7.000,7,clúster-2,F
SANTA CRUZ DE TENERIFE,4.000,199937.100,52899.670,-14007.970,39729.810,0,0,0,0,7.000,19,clúster-2,F
GIRONA,5.000,347274.590,50085.050,-39242.380,-261613.670,1,0,1,0,7.000,9,clúster-2,T
LLEIDA,4.000,138104.920,55080.190,-38171.100,-19.850,0,0,0,0,7.000,10,clúster-2,F
PONTEVEDRA,1.000,106254.370,18906.690,31508.670,27390.530,0,0,0,0,7.000,8,clúster-2,F
GIRONA,11.000,1391561.140,229293.980,-4499.170,31123.270,0,0,0,0,7.000,6,clúster-2,F
ALICANTE,4.000,156640.400,175.310,20521.590,20521.590,0,0,0,0,7.000,9,clúster-2,F
TERUEL,9.000,706550.310,618790.880,-469224.830,350669.900,0,0,0,0,17.000,1,clúster-4,F
BARCELONA,1.000,354559.000,28011.510,10987.870,691812.990,0,0,0,0,7.000,12,clúster-2,F
MADRID,2.000,153639.870,51707.200,-39384.740,-35753.300,0,0,0,0,7.000,7,clúster-2,F
SANTA CRUZ DE TENERIFE,5.000,527654.000,153276.630,-21583.400,61897.290,0,0,0,0,7.000,3,clúster-2,F
SANTA CRUZ DE TENERIFE,22.000,795931.120,94948.700,-9704.100,6671.950,0,0,0,0,7.000,9,clúster-2,F
VALENCIA,1.000,122294.110,4424.440,39150.120,56987.860,0,0,0,0,7.000,12,clúster-2,F
ILLES BALEARS,4.000,422180.330,132213.860,28186.370,33527.620,0,0,0,0,7.000,3,clúster-2,F
BARCELONA,2.000,215694.270,86682.700,528.560,9001.750,0,0,0,0,7.000,7,clúster-2,F
PONTEVEDRA,5.000,70647.560,22214.360,45688.770,55321.980,0,0,0,0,7.000,18,clúster-2,F
BARCELONA,6.000,1000252.880,266204.280,113833.310,93641.530,0,0,0,0,7.000,13,clúster-2,F
MADRID,2.000,342895.310,566563.190,16280.740,-1550.380,1,0,0,0,7.000,7,clúster-2,F
VALENCIA,3.000,268333.810,81605.720,-65478.950,-82462.980,0,0,0,0,7.000,9,clúster-2,F
MADRID,2.000,534090.460,-43465.430,652310.580,19759.060,1,0,0,0,7.000,3,clúster-2,F
MURCIA,3.000,188829.330,131441.330,-96067.100,-82635.350,0,0,0,0,7.000,6,clúster-2,F
SEVILLA,2.000,1193231.940,160923.390,18933.680,18829.000,0,0,0,0,7.000,3,clúster-2,F
ILLES BALEARS,2.000,182382.010,52637.340,54688.570,93161.450,0,0,0,0,7.000,7,clúster-2,F
CORDOBA,1.000,208025.900,45388.800,18270.020,18870.020,0,0,0,0,7.000,3,clúster-2,F
GIRONA,4.000,358554.870,43454.080,8489.950,-195581.590,0,0,0,0,7.000,9,clúster-2,F
NAVARRA,6.000,213542.580,65079.530,-29152.190,-21974.530,0,0,0,0,7.000,14,clúster-2,F
